,id,last_scraped,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,latitude,longitude
566305,20919726.0,2019-12-06,Sunset Park,Sunset Park,Brooklyn,Brooklyn,NY,11220,40.65027,-74.01101
566308,20926888.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.69031,-73.93903
566309,20927532.0,2019-12-06,Brooklyn,Carroll Gardens,Brooklyn,Brooklyn,NY,11231,40.68227,-73.99948
566310,20927619.0,2019-12-06,Queens,Ditmars Steinway,Queens,Astoria New York,NY,11105,40.77156,-73.90521
566311,20928429.0,2019-12-06,Hamilton Heights,Harlem,Manhattan,New York,NY,10030,40.8233,-73.94461
566312,20928494.0,2019-12-05,Washington Heights,Washington Heights,Manhattan,New York,NY,10032,40.84434,-73.94229
566314,20932707.0,2019-12-05,Manhattan,Upper East Side,Manhattan,New York,NY,10028,40.77751,-73.95575
566316,20933293.0,2019-12-06,Astoria,Astoria,Queens,Queens,NY,11102,40.76759000000001,-73.92463000000002
566317,20933848.0,2019-12-06,Flushing,Flushing,Queens,Queens,NY,11355,40.74893,-73.82046
566319,20934056.0,2019-12-05,Brooklyn,Kensington,Brooklyn,Brooklyn,NY,11218,40.64674,-73.97946999999998
566320,20934059.0,2019-12-06,Brooklyn,Sunset Park,Brooklyn,Brooklyn,NY,11232,40.66232,-73.9939
566322,20935059.0,2019-12-06,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71818,-73.99015
566325,20941086.0,2019-12-05,Murray Hill,Murray Hill,Manhattan,New York,NY,10016,40.74578,-73.97595
566327,20941726.0,2019-12-06,Brooklyn,Sunset Park,Brooklyn,Brooklyn,NY,11220,40.65157,-74.01089
566329,20942129.0,2019-12-06,Bath Beach,Bath Beach,Brooklyn,Brooklyn,NY,11214,40.60303,-73.99596
566331,20942352.0,2019-12-06,Queens,Ditmars Steinway,Queens,Queens,NY,11105,40.77864,-73.91445
566333,20943288.0,2019-12-05,Williamsburg,Greenpoint,Brooklyn,Brooklyn,NY,11211,40.71951,-73.95397
566335,20946154.0,2019-12-06,Elmhurst,Elmhurst,Queens,Queens,NY,11373,40.73742,-73.87026999999998
566337,20947287.0,2019-12-06,Middle Village,Elmhurst,Queens,Queens,NY,11374,40.72879,-73.87303
566338,20947437.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10021,40.76798,-73.95274
566339,20948411.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11238,40.67344,-73.96273000000002
566342,20955493.0,2019-12-06,Jamaica,St. Albans,Queens,Queens,NY,11412,40.70791,-73.75625
566343,20957065.0,2019-12-06,Clinton Hill,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11205,40.69342,-73.95881
566344,20957575.0,2019-12-05,East Village,East Village,Manhattan,New York,NY,10003,40.72793,-73.98876
566345,20958075.0,2019-12-06,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11205,40.69176,-73.97413
566346,20958399.0,2019-12-05,Park Slope,Park Slope,Brooklyn,Brooklyn,NY,11215,40.66803,-73.97869
566347,20958738.0,2019-12-06,Flatbush,East Flatbush,Brooklyn,Brooklyn,NY,11226,40.64521,-73.94751
566348,20960110.0,2019-12-06,Fordham,Belmont,Bronx,Bronx,NY,10458,40.85362,-73.8896
566349,20960203.0,2019-12-05,Brooklyn,Fort Greene,Brooklyn,Brooklyn,NY,11205,40.69563,-73.97051
566353,20964409.0,2019-12-06,Flatbush,Flatbush,Brooklyn,Brooklyn,NY,11226,40.64104,-73.96337
566355,20968000.0,2019-12-05,Kips Bay,Murray Hill,Manhattan,New York,NY,10016,40.74428,-73.97364
566356,20968046.0,2019-12-06,Astoria,Astoria,Queens,Queens,NY,11106,40.75633,-73.92777
566357,20968166.0,2019-12-05,Jamaica,Springfield Gardens,Queens,Springfield Gardens,NY,11413-3220,40.66648,-73.76286
566359,20969370.0,2019-12-05,Brooklyn,Clinton Hill,Brooklyn,Brooklyn,NY,11205,40.69027,-73.96795999999998
566360,20970017.0,2019-12-06,Canarsie,Canarsie,Brooklyn,Brooklyn,NY,11236,40.64399,-73.89315
566361,20970380.0,2019-12-06,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11207,40.68833,-73.90691
566362,20970422.0,2019-12-06,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11207,40.68868,-73.90598
566363,20970437.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11207,40.6871,-73.90545999999998
566364,20970822.0,2019-12-06,East Flatbush,East Flatbush,Brooklyn,Brooklyn,NY,11236,40.65454,-73.91569
566365,20970844.0,2019-12-05,Manhattan,Upper East Side,Manhattan,New York,NY,10028,40.77406,-73.94788
566366,20971442.0,2019-12-05,Midtown,Theater District,Manhattan,New York,NY,10036,40.75974,-73.98623
566367,20973084.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10031,40.82876,-73.94538
566368,20976316.0,2019-12-05,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11205,40.6931,-73.9723
566370,20978416.0,2019-12-05,East Village,East Village,Manhattan,New York,NY,10003,40.7301,-73.98841
566371,20978898.0,2019-12-05,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11207,40.6838,-73.91015
566375,20981954.0,2019-12-05,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11213,40.67145,-73.93007
566377,20982002.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.68909,-73.95281999999997
566380,20982422.0,2019-12-05,Flatbush,East Flatbush,Brooklyn,Brooklyn,NY,11226,40.64516,-73.94751
566381,20982564.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.70982,-73.95602
566383,20982704.0,2019-12-05,East New York,East New York,Brooklyn,Brooklyn,NY,11208,40.6661,-73.87469
566384,20982734.0,2019-12-05,Manhattan,East Harlem,Manhattan,New York,NY,10035,40.80012,-73.94549
566385,20982862.0,2019-12-06,Queens,Elmhurst,Queens,Queens,NY,11374,40.72859,-73.87276
566387,20983663.0,2019-12-06,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11213,40.67171,-73.93273
566389,20984142.0,2019-12-06,Bushwick,Bushwick,Brooklyn,New York,NY,11237,40.70784,-73.92054
566390,20989220.0,2019-12-05,Queens,Flushing,Queens,Queens,NY,11366,40.72662,-73.80086
566393,20990053.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71772,-73.95059
566394,20990086.0,2019-12-06,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11237,40.70757,-73.92857
566396,20990607.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71835,-73.94999
566397,20990770.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71732,-73.95048
566399,20991910.0,2019-12-06,Greenpoint,Greenpoint,Brooklyn,Brooklyn,NY,11222,40.72588,-73.94530999999998
566400,20992027.0,2019-12-05,Park Slope,Park Slope,Brooklyn,Brooklyn,NY,11215,40.67858,-73.9812
566402,20993138.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10027,40.81248,-73.9526
566404,20994674.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.69512,-73.94946
566405,20996070.0,2019-12-06,Flushing,Flushing,Queens,Queens,NY,11355,40.7469,-73.8179
566406,20996372.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.68884,-73.92958
566407,20996474.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.69049,-73.93014000000002
566408,20996673.0,2019-12-05,Manhattan,Harlem,Manhattan,New York,NY,10031,40.82881,-73.94566
566409,20996996.0,2019-12-06,Queens,Ditmars Steinway,Queens,Queens,NY,11105,40.77618,-73.91741
566410,20997574.0,2019-12-06,Nolita,Nolita,Manhattan,New York,NY,10012,40.72169,-73.9965
566411,20998163.0,2019-12-05,Midtown,Midtown,Manhattan,New York,NY,10019,40.76357,-73.98308
566412,20998265.0,2019-12-05,The Bronx,Concourse,Bronx,Bronx,NY,10451,40.82453,-73.92563
566414,20999025.0,2019-12-06,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11221,40.69808,-73.93021999999998
566417,21005576.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.77867,-73.97914
566418,21005699.0,2019-12-06,Queens,Queens Village,Queens,Queens,NY,11427,40.72517,-73.76105
566420,21005994.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.69321,-73.94207
566421,21006212.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.68808,-73.9413
566422,21006224.0,2019-12-06,Queens,Bayside,Queens,Queens,NY,11361,40.76124,-73.76178
566423,21006709.0,2019-12-05,Parkchester,Parkchester,Bronx,Bronx,NY,10462,40.84038,-73.85661999999998
566424,21007370.0,2019-12-06,Manhattan,SoHo,Manhattan,New York,NY,10014,40.72709,-74.00447
566425,21007762.0,2019-12-06,Washington Heights,Inwood,Manhattan,New York,NY,10040,40.86039,-73.92663
566428,21010072.0,2019-12-05,Queens,Ridgewood,Queens,Queens,NY,11385,40.70863,-73.90249
566429,21010586.0,2019-12-06,Greenwich Village,West Village,Manhattan,New York,NY,10012,40.73076,-74.00161999999997
566430,21010735.0,2019-12-05,Alphabet City,East Village,Manhattan,New York,NY,10009,40.72561,-73.97953000000003
566431,21011039.0,2019-12-06,The Bronx,Bronxdale,Bronx,Bronx,NY,10462,40.8536,-73.86762
566432,21011427.0,2019-12-05,Washington Heights,Washington Heights,Manhattan,New York,NY,10033,40.85014,-73.93743
566433,21011466.0,2019-12-05,Manhattan,Lower East Side,Manhattan,New York,NY,10002,40.71832,-73.99287
566434,21011532.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11205,40.69282000000001,-73.96034
566435,21012137.0,2019-12-06,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11217,40.68634,-73.97388000000002
566436,21012649.0,2019-12-05,Manhattan,Gramercy,Manhattan,New York,NY,10003,40.73247,-73.98297
566438,21013499.0,2019-12-06,Flushing,Flushing,Queens,Queens,NY,11355,40.74922,-73.81868
566439,21014202.0,2019-12-05,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.77312,-73.98819
566440,21014919.0,2019-12-05,Manhattan,Washington Heights,Manhattan,New York,NY,10033,40.84444000000001,-73.93554
566441,21015032.0,2019-12-06,Hell's Kitchen,Hell's Kitchen,Manhattan,New York,NY,10036,40.75994,-73.99073
566442,21015347.0,2019-12-06,East New York,East New York,Brooklyn,Brooklyn,NY,11207,40.65894,-73.8921
566444,21015993.0,2019-12-05,Brooklyn,Gowanus,Brooklyn,Brooklyn,NY,11215,40.6801,-73.9866
566446,21016498.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11216,40.68171,-73.94471
566448,21020862.0,2019-12-06,The Bronx,Williamsbridge,Bronx,Bronx,NY,10467,40.88192,-73.86186
566450,21021957.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.77536,-73.98952
566453,21023888.0,2019-12-06,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11237,40.69835,-73.91644000000002
566455,21025083.0,2019-12-06,,Little Neck,Queens,Douglaston,NY,11362,40.75777,-73.72949
566456,21025488.0,2019-12-06,Ozone Park,Ozone Park,Queens,Queens,NY,11416,40.68464,-73.84245
566457,21025840.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.67071,-73.95381
566458,21026272.0,2019-12-06,,Douglaston,Queens,Douglaston,NY,11362,40.75573,-73.72931
566459,21026558.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10024,40.78628,-73.97482
566460,21027182.0,2019-12-05,Midtown,Hell's Kitchen,Manhattan,New York,NY,10036,40.76181,-73.9905
566461,21027809.0,2019-12-05,Brooklyn,Prospect-Lefferts Gardens,Brooklyn,Brooklyn,NY,11225,40.65894,-73.95262
566462,21027995.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.70911,-73.95288000000002
566463,21028192.0,2019-12-06,Crown Heights,Crown Heights,Brooklyn,Brooklyn,NY,11213,40.67245,-73.94608000000002
566468,21029678.0,2019-12-06,Brooklyn,Greenpoint,Brooklyn,Brooklyn ,NY,11222,40.73465,-73.95314
566471,21038471.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn ,NY,11221,40.68873,-73.93881
566473,21038881.0,2019-12-05,Manhattan,Nolita,Manhattan,New York,NY,10012,40.72091,-73.99531
566475,21039710.0,2019-12-05,Bushwick,Bushwick,Brooklyn,Brooklyn ,NY,11221,40.69648,-73.92742
566481,21044649.0,2019-12-06,Bedford Park,Norwood,Bronx,Bronx,NY,10458,40.87759000000001,-73.88459
566482,21045324.0,2019-12-06,Fordham,Belmont,Bronx,Bronxville,NY,10458,40.85444,-73.88462
566483,21047121.0,2019-12-06,Manhattan,Murray Hill,Manhattan,New York,NY,10016,40.74685,-73.97892
566490,21054012.0,2019-12-05,Jamaica,Springfield Gardens,Queens,Springfield gardens,NY,11434,40.66013,-73.77166
566491,21054217.0,2019-12-06,Chelsea,Chelsea,Manhattan,New York,NY,10001,40.74881,-73.99375
566492,21055153.0,2019-12-05,Midtown East,Midtown,Manhattan,New York,NY,10022,40.75614,-73.96706
566493,21055192.0,2019-12-06,Queens,Ditmars Steinway,Queens,Queens,NY,11102,40.77429,-73.92123000000002
566495,21056487.0,2019-12-06,Soho,SoHo,Manhattan,New York,NY,10012,40.7228,-73.99799
566496,21056510.0,2019-12-06,Queens,Long Island City,Queens,Queens,NY,11101,40.75599,-73.93415
566497,21056653.0,2019-12-06,Astoria,Long Island City,Queens,Queens,NY,11101,40.75571,-73.9338
566498,21056691.0,2019-12-06,Queens,Long Island City,Queens,Queens,NY,11101,40.7558,-73.93399000000002
566499,21056884.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10031,40.81911,-73.95351
566500,21057693.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,,40.69155,-73.94736
566501,21057716.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,NYC,NY,11221,40.68884,-73.93355
566503,21058648.0,2019-12-06,Queens,Flushing,Queens,Queens,NY,11355,40.74729,-73.81865
566504,21062611.0,2019-12-06,Bay Ridge,Fort Hamilton,Brooklyn,Brooklyn,NY,11209,40.62053,-74.03941999999998
566506,21064170.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10027,40.80844,-73.9502
566508,21065293.0,2019-12-05,Hell's Kitchen,Hell's Kitchen,Manhattan,New York,NY,10019,40.76583,-73.98669
566510,21067165.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11216,40.68779,-73.95347
566513,21068818.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10036,40.76261,-73.99365999999998
566518,21076625.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10027,40.80752,-73.94994
566521,21079505.0,2019-12-06,Washington Heights,Washington Heights,Manhattan,New York,NY,10033,40.85117,-73.94344
566522,21079975.0,2019-12-05,Greenwood Heights,Sunset Park,Brooklyn,Brooklyn,NY,11215,40.6606,-73.99455
566524,21081485.0,2019-12-06,Corona,Corona,Queens,Queens,NY,11368,40.74533,-73.86076
566525,21081736.0,2019-12-06,Brooklyn,Canarsie,Brooklyn,Brooklyn,NY,11236,40.64008,-73.89301999999998
566531,21088999.0,2019-12-05,Manhattan,Greenwich Village,Manhattan,New York,NY,10012,40.72801,-74.00105
566532,21089520.0,2019-12-06,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.67865,-73.9126
566534,21090094.0,2019-12-06,Baychester,Pelham Gardens,Bronx,Bronx,NY,10469,40.86506,-73.84295
566535,21091355.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10022,40.76139000000001,-73.96222
566536,21091844.0,2019-12-06,Queens,Flushing,Queens,Queens,NY,11358,40.76604,-73.79442
566538,21094476.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11238,40.67701,-73.96249
566539,21094894.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10019,40.76842,-73.99109
566540,21095257.0,2019-12-06,Soho,SoHo,Manhattan,New York,NY,10012,40.72653,-74.00054
566542,21095775.0,2019-12-06,Brooklyn,Downtown Brooklyn,Brooklyn,Brooklyn,NY,11201,40.69772,-73.98365
566544,21097166.0,2019-12-06,Brooklyn,Boerum Hill,Brooklyn,Brooklyn,NY,11201,40.68701,-73.98841999999998
566548,21098719.0,2019-12-05,Manhattan,Harlem,Manhattan,New York,NY,,40.81631,-73.93933
566552,21104475.0,2019-12-06,East Elmhurst,East Elmhurst,Queens,Queens,NY,11369,40.77063,-73.87543000000002
566553,21104699.0,2019-12-06,Queens,Ridgewood,Queens,Queens,NY,11385,40.69385,-73.90296
566555,21106251.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11238,40.67359,-73.95812
566556,21106349.0,2019-12-06,Windsor Terrace,Windsor Terrace,Brooklyn,Brooklyn,NY,11215,40.65853,-73.98301
566557,21106395.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10024,40.78489,-73.97345
566558,21107481.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11207,40.68949,-73.90987
566559,21108399.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11249,40.71328,-73.9633
566560,21108401.0,2019-12-06,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71727,-73.95597
566562,21109037.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.77895,-73.98331999999998
566563,21109039.0,2019-12-05,Flushing,Flushing,Queens,Queens,NY,11355,40.75951,-73.82189
566564,21110331.0,2019-12-05,Mott Haven,Mott Haven,Bronx,Bronx,NY,10454,40.80762,-73.92454000000002
566565,21110408.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11221,40.68563,-73.93863
566566,21110494.0,2019-12-06,Queens,Flushing,Queens,Flushing,NY,11355,40.75898,-73.81448
566567,21110709.0,2019-12-06,Queens,Astoria,Queens,Queens,NY,11102,40.7726,-73.92298000000002
566568,21111912.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.70822,-73.95921
566569,21112291.0,2019-12-05,Williamsburg,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71195,-73.95872
566570,21112746.0,2019-12-05,Upper West Side,Upper West Side,Manhattan,New York,NY,10024,40.78607,-73.97717
566571,21112848.0,2019-12-05,Jamaica,Springfield Gardens,Queens,Queens,NY,11434,40.6651,-73.76614000000002
566572,21112924.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10031,40.8258,-73.94405
566573,21113189.0,2019-12-05,East Village,East Village,Manhattan,New York,NY,10003,40.72615,-73.99072
566574,21118650.0,2019-12-05,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn ,NY,11238,40.68242,-73.95754000000002
566577,21120547.0,2019-12-06,Richmond Hill,Richmond Hill,Queens,Queens,NY,11419,40.69474,-73.82284
566581,21122874.0,2019-12-06,Park Versailles,Parkchester,Bronx,Bronx,NY,10472,40.83408,-73.87419
566583,21124150.0,2019-12-06,Queens,Howard Beach,Queens,Queens,NY,11414,40.65059,-73.82896
566584,21125733.0,2019-12-06,Fort Greene,Fort Greene,Brooklyn,Brooklyn,NY,11201,40.69211,-73.98102
566586,21133911.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10023,40.77538,-73.98814
566589,21136144.0,2019-12-06,East Harlem,East Harlem,Manhattan,New York,NY,10029,40.79803,-73.93648
566591,21136851.0,2019-12-05,Queens,Ditmars Steinway,Queens,Queens,NY,11105,40.76982,-73.90254
566592,21138063.0,2019-12-06,Brooklyn,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11233,40.68054,-73.91934
566593,21138538.0,2019-12-06,Upper West Side,Upper West Side,Manhattan,New York,NY,10024,40.78631,-73.97752
566596,21138717.0,2019-12-06,Manhattan,Upper East Side,Manhattan,New York,NY,10128,40.7766,-73.94861999999998
566597,21138939.0,2019-12-05,Bushwick,Bushwick,Brooklyn,Brooklyn,NY,11207,40.68765,-73.90821
566598,21139175.0,2019-12-06,Brooklyn,East Flatbush,Brooklyn,Brooklyn,NY,11212,40.66197,-73.92586999999997
566599,21139541.0,2019-12-06,Flushing,Flushing,Queens,Flushing,NY,11355,40.7557,-73.81237
566600,21139788.0,2019-12-05,Brooklyn,Williamsburg,Brooklyn,Brooklyn,NY,11211,40.71655,-73.94162
566601,21139869.0,2019-12-05,Kips Bay,Kips Bay,Manhattan,New York,NY,10016,40.74274000000001,-73.97918
566602,21139995.0,2019-12-05,Brooklyn,Crown Heights,Brooklyn,Brooklyn,NY,11216,40.67834000000001,-73.94899000000002
566604,21140951.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10023,40.77576,-73.98883000000002
566605,21141576.0,2019-12-06,Flushing,Flushing,Queens,纽约,NY,11354,40.76407,-73.82518
566606,21141704.0,2019-12-06,East Village,East Village,Manhattan,New York,NY,10009,40.73091,-73.98223
566608,21147249.0,2019-12-06,Queens,Astoria,Queens,Queens,NY,11103,40.75811,-73.90954
566609,21147708.0,2019-12-05,Harlem,Harlem,Manhattan,New York,NY,10026,40.79969000000001,-73.95449
566610,21147943.0,2019-12-06,Flatbush,Prospect-Lefferts Gardens,Brooklyn,Brooklyn,NY,11226,40.65516,-73.96121
566613,21148781.0,2019-12-06,Manhattan,Upper West Side,Manhattan,New York,NY,10069,40.77746,-73.98901
566615,21149773.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11206,40.69848,-73.93749
566617,21151290.0,2019-12-06,Brooklyn,Bushwick,Brooklyn,Brooklyn,NY,11221,40.68824,-73.91628
566619,21151898.0,2019-12-05,East Harlem,East Harlem,Manhattan,New York,NY,10035,40.80893,-73.93982
566621,21155115.0,2019-12-05,Manhattan,Upper West Side,Manhattan,New York,NY,10025,40.79221,-73.97331
566622,21156632.0,2019-12-06,The Bronx,Parkchester,Bronx,Bronx,NY,10462,40.83439,-73.8585
566623,21158552.0,2019-12-06,Brooklyn,Carroll Gardens,Brooklyn,Brooklyn,NY,11231,40.67584,-74.00057
566624,21158775.0,2019-12-06,Brooklyn,Clinton Hill,Brooklyn,Brooklyn,NY,11205,40.69075,-73.9677
566625,21159450.0,2019-12-07,Manhattan,Upper East Side,Manhattan,New York,NY,10128,40.77669,-73.94821999999998
566627,21160958.0,2019-12-05,Bedford-Stuyvesant,Bedford-Stuyvesant,Brooklyn,Brooklyn,NY,11206,40.69592,-73.93793000000002
566628,21161038.0,2019-12-06,Red Hook,Red Hook,Brooklyn,Brooklyn,NY,11231,40.67844,-74.01058
566629,21161561.0,2019-12-06,Upper East Side,Upper East Side,Manhattan,New York,NY,10021,40.77112,-73.96226
566630,21161707.0,2019-12-05,Alphabet City,East Village,Manhattan,New York,NY,10009,40.7277,-73.97841
566631,21161871.0,2019-12-05,Manhattan,Midtown,Manhattan,New York,NY,10022,40.75643,-73.96847
566634,21164239.0,2019-12-06,Manhattan,Harlem,Manhattan,New York,NY,10031,40.82874,-73.95121999999998
566636,21165138.0,2019-12-06,Queens,Flushing,Queens,Flushing ,NY,11354,40.75806,-73.83041999999998
566638,21171230.0,2019-12-06,The Rockaways,Bayswater,Queens,Far Rockaway ,NY,11691,40.6004,-73.7667
566640,21172187.0,2019-12-06,Park Versailles,Parkchester,Bronx,Bronx,NY,10472,40.83555,-73.8757
566641,21172762.0,2019-12-06,Manhattan,Hell's Kitchen,Manhattan,New York,NY,10018,40.75684,-73.99465
566642,21172924.0,2019-12-05,Manhattan,Midtown,Manhattan,New York,NY,10022,40.7557,-73.96871
566643,21173134.0,2019-12-05,Hell's Kitchen,Hell's Kitchen,Manhattan,New York,NY,10018,40.75563,-73.99508
566644,21173148.0,2019-12-06,Harlem,Harlem,Manhattan,New York,NY,10027,40.81138,-73.95442
